"","ES_ID","Date","Cases","Deaths"
"142","8230",2020-06-04,136.784199613218,7.53187333170126
"143","8240",2020-06-04,177.242859086384,4.65315381849696
"144","8250",2020-06-04,363.101038117395,22.1139664149797
"145","8260",2020-06-04,198.067906356044,10.9089302825195
"146","8270",2020-06-04,386.065957747077,25.2699473181603
"147","8300",2020-06-04,206.71752717535,8.70756495464195
"148","8310",2020-06-04,333.935144136799,18.3849411486775
"149","8340",2020-06-04,170.778183303474,5.63252583454729
"150","8350",2020-06-04,177.291354816635,5.84733501777129
"151","8360",2020-06-04,228.344522446649,17.4483414211442
"152","8370",2020-06-04,319.220915827783,31.2699093192487
"153","8380",2020-06-04,254.486945415777,23.3605304410893
"154","8390",2020-06-04,235.714372545373,13.1821954443262
"155","8400",2020-06-04,608.766722687494,73.0316958833733
"156","8410",2020-06-04,268.452968881109,21.1306152005802
"157","8420",2020-06-04,184.70626586399,10.2141713841838
"158","8430",2020-06-04,226.864182619501,24.5764784594785
"159","8440",2020-06-04,259.218816775019,26.5884477212112
"160","8770",2020-06-04,134.110705247505,8.539996455383
"161","1200",2020-06-05,188.99158309857,12.6355599459845
"162","1230",2020-06-05,143.143507501538,7.90450148148018
"163","1250",2020-06-05,184.660898504753,5.67727681487105
"164","1260",2020-06-05,172.368164685142,7.64433260209516
"165","1280",2020-06-05,149.051904494447,11.9583011019301
"166","1290",2020-06-05,86.5466347719552,5.54774182978071
"167","1300",2020-06-05,150.986630453583,6.54566316995301
"168","1340",2020-06-05,95.4904177997351,5.1498091718211
"169","1350",2020-06-05,78.5630353450475,3.35794894822542
"170","1360",2020-06-05,63.8167568307585,6.2628305968708
"171","1370",2020-06-05,87.0332823861565,3.62441888382214
"172","1380",2020-06-05,236.765350843667,7.97456990261252
"173","1390",2020-06-05,232.777945199723,22.8293763351263
"174","1400",2020-06-05,297.868797430829,9.75523333539101
"175","1410",2020-06-05,137.59192729614,9.88816647400934
"176","1420",2020-06-05,26.9767364238013,2.34627600660688
"177","1440",2020-06-05,139.01217407467,5.49571997134066
"178","1460",2020-06-05,112.276670366369,4.86748570952468
"179","1470",2020-06-05,181.842595757969,14.7543780659462
"180","1490",2020-06-05,97.0959700923928,9.12948378566894
"181","2190",2020-06-05,103.996577972829,6.91385357956359
"182","2210",2020-06-05,111.997257598906,5.47643333547175
"183","2240",2020-06-05,163.683562870046,6.3557788621656
"184","2260",2020-06-05,109.662974385145,5.70889298411998
"185","2320",2020-06-05,227.335750794084,8.84696867250518
"186","2340",2020-06-05,297.7712624799,8.6982007350091
"187","2370",2020-06-05,119.82666440787,5.31083377235462
"188","2380",2020-06-05,56.6494122473614,1.75385177236413
"189","2390",2020-06-05,111.363397140677,5.29228604436009
"190","2450",2020-06-05,103.638411966361,6.15294171410321
"191","2470",2020-06-05,329.084716660968,27.8235161778034
"192","2480",2020-06-05,80.1638442480582,4.77797747173857
"193","2490",2020-06-05,141.921093081811,7.16476406083569
"194","2510",2020-06-05,107.526466957181,4.04833606217467
"195","2520",2020-06-05,69.7727442547193,4.63863119698965
"196","2540",2020-06-05,82.5427387747269,5.4876059019209
"197","2580",2020-06-05,67.2614547515373,2.85015748211668
"198","2590",2020-06-05,36.2711438236737,1.12294562921591
"199","2630",2020-06-05,96.808294627785,6.43600850711036
"200","2640",2020-06-05,134.629404491692,8.95031265605409
"201","2690",2020-06-05,127.965533065729,8.50740386032549
"202","2720",2020-06-05,110.616102875991,5.58988813493119
"203","3368",2020-06-05,45.5149294884436,4.46677819006722
"204","3407",2020-06-05,158.382150549361,6.86627820300697
"205","3408",2020-06-05,362.099388008798,31.610151763142
"206","3409",2020-06-05,95.9706016841799,2.56711485986489
"207","3410",2020-06-05,263.910613986595,17.2459945621248
"208","3411",2020-06-05,156.652266575745,11.8623869748932
"209","3412",2020-06-05,67.0487496133411,3.09957723273353
"210","3415",2020-06-05,97.000007026566,3.1766144086661
"211","3419",2020-06-05,88.9724359571134,5.58105608500127
"212","3420",2020-06-05,123.842709811777,5.71567375453372
"213","3421",2020-06-05,128.96785190516,3.08952665717574
"214","3422",2020-06-05,172.098304859872,4.60346174719838
"215","3424",2020-06-05,141.042893876037,7.25624898354537
"216","3426",2020-06-05,144.50056660605,7.98954779038374
"217","3427",2020-06-05,130.360319318025,12.5069596910052
"218","3428",2020-06-05,167.288025307619,9.90714895639538
"219","4220",2020-06-05,58.2532085689508,2.705475487966
"220","4240",2020-06-05,201.307652910849,8.85152890280724
"221","4270",2020-06-05,61.800390799095,2.93789313795502
"222","4280",2020-06-05,146.867021180697,12.8183459110958
"223","4300",2020-06-05,94.2897726177821,8.23164681583812
"224","4320",2020-06-05,156.830954560143,6.30613978126448
"225","4350",2020-06-05,100.951114101117,4.30444152446427
"226","4360",2020-06-05,96.3562681167984,4.54746283770813
"227","4370",2020-06-05,111.637189440417,4.48965344600272
"228","4380",2020-06-05,110.376840293233,5.39785559612773
"229","4440",2020-06-05,115.100873845313,5.62895245694407
"230","4460",2020-06-05,127.866641771753,6.18911514620094
"231","4470",2020-06-05,100.504319479352,4.87398622023384
"232","4530",2020-06-05,27.1777654855377,1.25639305164286
"233","4560",2020-06-05,40.9595469992696,1.89350703889567
"234","4570",2020-06-05,87.7300165963207,4.07639388860904
"235","5170",2020-06-05,62.4174612465927,1.76397173088197
"236","5200",2020-06-05,97.6430348647724,5.28184920364685
"237","5210",2020-06-05,40.2097494776298,1.74824806806646
"238","5250",2020-06-05,108.797777530155,5.57028152293203
"239","5260",2020-06-05,137.633807052329,3.69906596690815
"240","5300",2020-06-05,73.294279775577,3.18670781632944
"241","5320",2020-06-05,100.504634247455,3.07138011642427
"242","5330",2020-06-05,48.0564012219403,1.5014816839032
"243","5340",2020-06-05,93.734735305466,6.62092491404021
"244","5350",2020-06-05,45.7507785617434,2.10196137207065
"245","5370",2020-06-05,63.9026036611473,3.27210434636594
"246","5390",2020-06-05,91.7529988889251,2.77780674789606
"247","5400",2020-06-05,154.373549305681,4.12455565624734
"248","5410",2020-06-05,27.2161756121305,0.752965494122607
"249","5420",2020-06-05,50.6663792870379,1.43187593637281
"250","5440",2020-06-05,107.811689165279,2.86551254699628
"251","5470",2020-06-05,79.4339140758735,3.03317748067915
"252","5480",2020-06-05,130.363621731076,10.8162405235973
"253","5490",2020-06-05,98.1393087076253,4.55230881815306
"254","5500",2020-06-05,86.1318429004575,1.81588667390923
"255","5530",2020-06-05,144.596670747727,3.84302567501005
"256","5560",2020-06-05,93.0737927709595,7.46279646243252
"257","5590",2020-06-05,127.70589424995,3.29416158015366
"258","5680",2020-06-05,62.539613950489,2.89922284501303
"259","6200",2020-06-05,183.985051579686,13.8707474489278
"260","6210",2020-06-05,196.867576963253,8.79564545937447
"261","6220",2020-06-05,152.24237879016,19.0054403234031
"262","6250",2020-06-05,99.1755084126644,13.3842754621079
"263","6260",2020-06-05,170.763785836426,23.0235846114046
"264","6270",2020-06-05,165.712309362128,19.7508493838105
"265","6300",2020-06-05,147.004314918399,9.53903136132045
"266","6310",2020-06-05,77.7702726378261,3.47361019226022
"267","6320",2020-06-05,110.132314799812,1.95434820591606
"268","6340",2020-06-05,137.881281852543,8.72936010212669
"269","6350",2020-06-05,165.926530327602,7.75470679296687
"270","6360",2020-06-05,124.672606991793,11.9067379097392
"271","6380",2020-06-05,185.249640466969,8.05635982245263
"272","6390",2020-06-05,91.8905897842602,4.20278850673562
"273","6410",2020-06-05,88.8176242603106,3.35424246243771
"274","6440",2020-06-05,158.478944246175,16.2226728791246
"275","6450",2020-06-05,75.7912711713018,2.58688119327048
"276","6470",2020-06-05,260.409496226393,24.5971061884138
"277","7100",2020-06-05,105.016907155372,5.90886331761072
"278","7150",2020-06-05,144.92207863889,3.86980360544777
"279","7200",2020-06-05,274.646086494342,6.50039735986807
"280","7220",2020-06-05,232.729059691317,10.2911172777771
"281","7260",2020-06-05,196.20813333441,29.4417921434727
"282","7270",2020-06-05,174.930182386419,8.07306064995241
"283","7280",2020-06-05,231.664678361756,7.52932488831372
"284","7290",2020-06-05,94.142306642674,2.51817003348256
"285","7300",2020-06-05,71.7473807099345,1.9191668671739
"286","7320",2020-06-05,107.504114816751,7.02783565585954
"287","7330",2020-06-05,105.268766458666,2.75049033502454
"288","7350",2020-06-05,345.649817036575,16.2791521344002
"289","7360",2020-06-05,118.977324242301,3.18252101882698
"290","7380",2020-06-05,115.046644481566,5.33657574186337
"291","7390",2020-06-05,103.670628597227,2.09435613327731
"292","7400",2020-06-05,174.608769329216,3.52763596703007
"293","7430",2020-06-05,117.250744919709,3.03559190396179
"294","7440",2020-06-05,77.8892083243955,3.61298304026259
"295","7460",2020-06-05,85.235658604864,2.7676751667424
"296","7470",2020-06-05,68.2625790438675,1.03292181891545
"297","7490",2020-06-05,180.182290073552,21.4951107655134
"298","7510",2020-06-05,141.067029527557,6.45834485863157
"299","7530",2020-06-05,242.022431555625,24.3326867395822
"300","8200",2020-06-05,146.550002447199,4.76545679045024
"301","8210",2020-06-05,367.821422868594,26.4918821713608
"302","8230",2020-06-05,137.591186041614,7.53187333170126
"303","8240",2020-06-05,178.088887053384,4.65315381849696
"304","8250",2020-06-05,364.722791012267,22.1139664149797
"305","8260",2020-06-05,199.236156245226,10.9091540141616
"306","8270",2020-06-05,387.369876597925,25.2699473181603
"307","8300",2020-06-05,207.935801901088,8.99319887148604
"308","8310",2020-06-05,335.905352404492,18.3851105032834
"309","8340",2020-06-05,171.904688470383,5.85782686792918
"310","8350",2020-06-05,178.460826245927,6.08122966247332
"311","8360",2020-06-05,229.126184717006,17.8837532185747
"312","8370",2020-06-05,320.27758543839,31.3416058190742
"313","8380",2020-06-05,254.904393747241,24.1947157791235
"314","8390",2020-06-05,236.258448467603,13.6848135962917
"315","8400",2020-06-05,609.658303856299,73.7986454165311
"316","8410",2020-06-05,269.163588757244,21.5659590758414
"317","8420",2020-06-05,185.131856338331,10.6397618585248
"318","8430",2020-06-05,227.369921338104,24.8196162197135
"319","8440",2020-06-05,260.104823573033,26.5885828651586
"320","8770",2020-06-05,134.427003613456,8.54001626381377
"321","1200",2020-06-06,190.107892196321,12.6355599459845
"322","1230",2020-06-06,143.989894689215,7.90450148148018
"323","1250",2020-06-06,184.660898504753,5.67727681487105
"324","1260",2020-06-06,173.366778895901,7.64952849532399
"325","1280",2020-06-06,150.010504808717,12.118709243107
"326","1290",2020-06-06,87.0669538886579,5.54774182978071
"327","1300",2020-06-06,151.85938554291,6.54566316995301
"328","1340",2020-06-06,96.05366294345,5.1498091718211
"329","1350",2020-06-06,78.9951679700085,3.35794894822542
"330","1360",2020-06-06,64.2486763452139,6.37080929411857
"331","1370",2020-06-06,87.4681922562345,3.62441888382214
"332","1380",2020-06-06,237.084110383262,7.97456990261252
"333","1390",2020-06-06,234.348396063399,23.2216855989552
"334","1400",2020-06-06,297.868797430829,9.75523333539101
"335","1410",2020-06-06,138.446321617582,9.88816648051399
"336","1420",2020-06-06,27.154731832213,2.36571409238546
"337","1440",2020-06-06,139.01217407467,5.49571997134066
"338","1460",2020-06-06,112.925668460973,4.86748570952468
"339","1470",2020-06-06,183.000500785314,14.889669108346
"340","1490",2020-06-06,97.7544066467482,9.23141598638513
"341","2190",2020-06-06,105.292939791746,6.91385357956359
"342","2210",2020-06-06,112.402051127997,5.4764338276398
"343","2240",2020-06-06,166.269321202072,6.3557788621656
"344","2260",2020-06-06,110.441023444588,5.70889298411998
"345","2320",2020-06-06,230.924680600155,8.84696867250518
"346","2340",2020-06-06,298.948949679551,8.6982007350091
"347","2370",2020-06-06,121.28141481749,5.31083377235462
"348","2380",2020-06-06,57.0001826018342,1.75385177236413
"349","2390",2020-06-06,111.837852076893,5.29229155088092
"350","2450",2020-06-06,103.870558257747,6.15294171410321
"351","2470",2020-06-06,329.289902661174,27.8235720117759
"352","2480",2020-06-06,80.3408063766411,4.77797747173857
"353","2490",2020-06-06,142.339575051759,7.16476406083569
"354","2510",2020-06-06,108.319305496619,4.04833606217467
"355","2520",2020-06-06,70.6424876041549,4.63863119698965
"356","2540",2020-06-06,83.571664881337,5.4876059019209
"357","2580",2020-06-06,67.8135249018084,2.85015748211668
"358","2590",2020-06-06,36.4957329495169,1.12294562921591
"359","2630",2020-06-06,98.0150462228682,6.43600850711036
"360","2640",2020-06-06,136.307589407524,8.95031265605409
"361","2690",2020-06-06,129.56067128954,8.50740386032549
"362","2720",2020-06-06,111.683425782638,5.58988813493119
"363","3368",2020-06-06,45.8229831567241,4.54379160713735
"364","3407",2020-06-06,159.297654309762,6.86627820300697
"365","3408",2020-06-06,364.562459067243,31.6103214155314
"366","3409",2020-06-06,96.8592183664408,2.56711485986489
"367","3410",2020-06-06,265.084185424853,17.2459945621248
"368","3411",2020-06-06,157.648242955091,11.8623869748932
"369","3412",2020-06-06,67.3750209009972,3.09957723273353
"370","3415",2020-06-06,97.4367435438429,3.1766144086661
"371","3419",2020-06-06,89.1554942996799,5.58105608500127
"372","3420",2020-06-06,124.507323039048,5.71567375453372
"373","3421",2020-06-06,129.884106429076,3.08952665717574
"374","3422",2020-06-06,173.691809212938,4.60346174719838
"375","3424",2020-06-06,142.101082918092,7.25645066380873
"376","3426",2020-06-06,144.586911653145,7.98954779038374
"377","3427",2020-06-06,130.888766345896,12.5069596910052
"378","3428",2020-06-06,168.284649206128,9.90714895639538
"379","4220",2020-06-06,58.5375549304494,2.705475487966
"380","4240",2020-06-06,201.777720293584,8.85152890280724
"381","4270",2020-06-06,62.1069573148664,2.93789313795502
"382","4280",2020-06-06,147.865753977282,12.8183459110958
"383","4300",2020-06-06,94.9311996423929,8.23164681583812
"384","4320",2020-06-06,157.105134550632,6.30613978126448
"385","4350",2020-06-06,101.405010276947,4.30444152446427
"386","4360",2020-06-06,96.8656374287424,4.54746283770813
"387","4370",2020-06-06,111.832439365976,4.48965344600272
"388","4380",2020-06-06,110.935239148004,5.39785559612773
"389","4440",2020-06-06,115.683173642166,5.62895245694407
"390","4460",2020-06-06,128.508887229399,6.18911514620094
"391","4470",2020-06-06,101.009812841055,4.87398622023384
"392","4530",2020-06-06,27.3100173857106,1.25639305164286
"393","4560",2020-06-06,41.1588635296797,1.89350703889567
"394","4570",2020-06-06,88.1473308349887,4.07639388860904
"395","5170",2020-06-06,62.6888415128822,1.76397173088197
"396","5200",2020-06-06,97.8063190895608,5.28184920364685
"397","5210",2020-06-06,40.2097500231218,1.74824806806646
"398","5250",2020-06-06,109.226260724227,5.57028152293203
"399","5260",2020-06-06,138.373017488285,3.69906596690815
"400","5300",2020-06-06,73.294279775577,3.18670781632944
"401","5320",2020-06-06,100.949474464032,3.07138011642427
"402","5330",2020-06-06,48.2627075665592,1.5014816839032
"403","5340",2020-06-06,94.2440372219306,6.62092491404021
"404","5350",2020-06-06,45.9351945346497,2.10196137207065
"405","5370",2020-06-06,64.1542226776277,3.27210434636594
"406","5390",2020-06-06,92.1625880707376,2.77780674789606
"407","5400",2020-06-06,155.229790589307,4.12455565624734
"408","5410",2020-06-06,27.3465940628007,0.752965494122607
"409","5420",2020-06-06,50.8866678926338,1.43187593637281
"410","5440",2020-06-06,108.414637375126,2.86551254699628
"411","5470",2020-06-06,79.868888587488,3.03317748067915
"412","5480",2020-06-06,131.202781776258,10.8162405235973
"413","5490",2020-06-06,98.6686469422942,4.55230881815306
"414","5500",2020-06-06,86.4977832938891,1.81588667390923
"415","5530",2020-06-06,145.418059716194,3.84302567501005
"416","5560",2020-06-06,93.6645390119051,7.46279646243252
"417","5590",2020-06-06,128.515225511762,3.29416158015366
"418","5680",2020-06-06,62.8768354903824,2.89922284501303
"419","6200",2020-06-06,184.505784053684,13.8707474489278
"420","6210",2020-06-06,196.867827157158,8.79564545937447
"421","6220",2020-06-06,153.404263115599,19.0054403234031
"422","6250",2020-06-06,100.053133868748,13.3842754621079
"423","6260",2020-06-06,172.229477805478,23.0235846114046
"424","6270",2020-06-06,166.595263842567,19.7508493838105
"425","6300",2020-06-06,147.366203621466,9.53903136132045
"426","6310",2020-06-06,77.7702726378261,3.47361019226022
"427","6320",2020-06-06,110.214926297856,1.95434820591606
"428","6340",2020-06-06,138.099275683491,8.72936010212669
"429","6350",2020-06-06,165.926530327602,7.75470679296687
"430","6360",2020-06-06,125.17335243371,11.9067379097392
"431","6380",2020-06-06,186.400529809018,8.05635982245263
"432","6390",2020-06-06,92.3718097765464,4.20278850673562
"433","6410",2020-06-06,89.296801482488,3.35424246243771
"434","6440",2020-06-06,159.246479171108,16.2226728791246
"435","6450",2020-06-06,76.1608256274833,2.58688119327048
"436","6470",2020-06-06,261.449196543096,24.5971061884138
"437","7100",2020-06-06,105.393715033329,5.90886331761072
"438","7150",2020-06-06,146.258594372553,3.86980360544777
"439","7200",2020-06-06,276.051562740029,6.50039735986807
"440","7220",2020-06-06,233.88284571667,10.2911172777771
"441","7260",2020-06-06,196.959936678903,29.7945631266947
"442","7270",2020-06-06,175.662883840114,8.13871041468177
"443","7280",2020-06-06,232.457849878313,7.52932488831372
"444","7290",2020-06-06,95.014013962097,2.51817003348256
"445","7300",2020-06-06,72.4116717191667,1.9191668671739
"446","7320",2020-06-06,107.710918228086,7.02783565585954
"447","7330",2020-06-06,105.768855610489,2.75049033502454
"448","7350",2020-06-06,347.097328855118,16.4136059586855
"449","7360",2020-06-06,120.078966133433,3.18252101882698
"450","7380",2020-06-06,115.667176544573,5.33657574186337
"451","7390",2020-06-06,104.106952791659,2.09435613327731
"452","7400",2020-06-06,175.343798270672,3.52763596703007
"453","7430",2020-06-06,118.229661825882,3.03559190396179
"454","7440",2020-06-06,78.3093226743463,3.61298304026259
"455","7460",2020-06-06,86.0311295294963,2.7676751667424
"456","7470",2020-06-06,69.1532509033879,1.03292181891545
"457","7490",2020-06-06,180.696428490613,21.7135282311619
"458","7510",2020-06-06,141.819858042582,6.45834485863157
"459","7530",2020-06-06,242.478790509891,24.5608662167152
"460","8200",2020-06-06,147.921789098163,4.76545679045024
"461","8210",2020-06-06,368.69352301024,26.4918821713608
"462","8230",2020-06-06,137.72568377968,7.53187333170126
"463","8240",2020-06-06,178.934915020383,4.65315381849696
"464","8250",2020-06-06,364.991279753991,22.1139664149797
"465","8260",2020-06-06,199.431740020659,10.9091540141616
"466","8270",2020-06-06,388.286503805198,25.2699473181603
"467","8300",2020-06-06,209.954878684291,8.99319887148604
"468","8310",2020-06-06,336.234934157117,18.3851105032834
"469","8340",2020-06-06,173.707096737438,5.85782686792918
"470","8350",2020-06-06,180.331974432453,6.08122966247332
"471","8360",2020-06-06,230.962314425422,17.8837532185747
"472","8370",2020-06-06,321.970134604038,31.3416058190742
"473","8380",2020-06-06,258.24119397791,24.1947157791235
"474","8390",2020-06-06,237.849218464029,13.6848135962917
"475","8400",2020-06-06,612.16485608768,73.7986454165311
"476","8410",2020-06-06,271.147267344428,21.5659590758414
"477","8420",2020-06-06,186.408627761354,10.6397618585248
"478","8430",2020-06-06,228.143101445203,24.8196162197135
"479","8440",2020-06-06,261.434036485975,26.5885828651586
"480","8770",2020-06-06,135.059620153789,8.54001626381377
"481","1200",2020-06-08,192.153198094317,12.6355599459845
"482","1230",2020-06-08,145.101895991047,7.90450148148018
"483","1250",2020-06-08,186.154918719193,5.67727681487105
"484","1260",2020-06-08,174.203448112686,7.64952849532399
"485","1280",2020-06-08,150.988743407669,12.118709243107
"486","1290",2020-06-08,87.9304189650165,5.54774182978071
"487","1300",2020-06-08,152.586681450682,6.54566316995301
"488","1340",2020-06-08,96.7648235111838,5.1498091718211
"489","1350",2020-06-08,79.3860559279193,3.35794894822542
"490","1360",2020-06-08,64.6806005851336,6.37080929411857
"491","1370",2020-06-08,87.9260368475023,3.62441888382214
"492","1380",2020-06-08,238.819081374987,7.97456990261252
"493","1390",2020-06-08,235.923052126321,23.2216855989552
